Symbol,Date,Entry Price,Exit Price,Side,Microstructure,Context,Risk,Sentiment,Fundamental,OHLCV
BTC/USDT,2025-07-25 16:00:00,116688.60000,119605.81500,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 116688.6| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1445.2849750914443| "volatility_pct": 1.2385828393617235},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 118033.44| "avgVolume": 1513.0| "maxHigh": 119766.65| "minLow": 115455.46| "priceRange": 4311.19| "volatility": 0.3| "numCandles": 14}
BTC/USDT,2025-07-25 20:00:00,117614.31000,114673.95225,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 117614.31| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1417.1917625849123| "volatility_pct": 1.2049484136623445},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 118022.26| "avgVolume": 2243.0| "maxHigh": 119800.0| "minLow": 114313.13| "priceRange": 5486.87| "volatility": 0.45| "numCandles": 38}
BTC/USDT,2025-07-29 16:00:00,117525.29000,114587.15775,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 117525.29| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1017.020341137641| "volatility_pct": 0.8653629709296111},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 117607.03| "avgVolume": 2814.0| "maxHigh": 118922.45| "minLow": 114313.13| "priceRange": 4609.32| "volatility": 0.59| "numCandles": 15}
BTC/USDT,2025-07-29 20:00:00,117950.76000,115001.99100,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 117950.76| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1009.0217453420947| "volatility_pct": 0.8554601473887026},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 117612.86| "avgVolume": 2841.0| "maxHigh": 118922.45| "minLow": 114313.13| "priceRange": 4609.32| "volatility": 0.6| "numCandles": 14}
BTC/USDT,2025-07-30 00:00:00,118161.87000,115207.82325,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 118161.87| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 996.7680492462309| "volatility_pct": 0.8435615052861223},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 117586.87| "avgVolume": 2926.0| "maxHigh": 118922.45| "minLow": 114313.13| "priceRange": 4609.32| "volatility": 0.62| "numCandles": 13}
BTC/USDT,2025-07-30 12:00:00,118000.01000,115050.00975,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 118000.01| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1020.789768292263| "volatility_pct": 0.8650760015124261},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 117476.45| "avgVolume": 3335.0| "maxHigh": 118922.45| "minLow": 114313.13| "priceRange": 4609.32| "volatility": 0.69| "numCandles": 10}
BTC/USDT,2025-07-30 20:00:00,117840.30000,114894.29250,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 117840.3| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1102.2166369458794| "volatility_pct": 0.9353477858982702},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 117480.97| "avgVolume": 2979.0| "maxHigh": 118922.45| "minLow": 114313.13| "priceRange": 4609.32| "volatility": 0.62| "numCandles": 8}
BTC/USDT,2025-08-01 08:00:00,115305.65000,118359.85818,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 115305.65| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1168.834763543897| "volatility_pct": 1.0136838598489293},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 115331.74| "avgVolume": 4332.0| "maxHigh": 116019.3| "minLow": 113988.47| "priceRange": 2030.83| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-01 12:00:00,115357.82000,118359.85818,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 115357.82| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1230.4058518621903| "volatility_pct": 1.0665994311111202},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 114343.25| "avgVolume": 4731.0| "maxHigh": 116019.3| "minLow": 113221.93| "priceRange": 2797.37| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-02 20:00:00,112546.35000,116105.33745,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 112546.35| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1175.7188337084642| "volatility_pct": 1.0446530107004484},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 113075.28| "avgVolume": 2022.0| "maxHigh": 113740.69| "minLow": 111920.0| "priceRange": 1820.69| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-03 00:00:00,113604.20000,116105.33745,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 113604.2| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1221.7882027292883| "volatility_pct": 1.075478021701036},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 113652.1| "avgVolume": 1435.0| "maxHigh": 113740.69| "minLow": 111920.0| "priceRange": 1820.69| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-05 16:00:00,113616.52000,116456.93300,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 113616.52| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1053.1303519144026| "volatility_pct": 0.9269165715640671},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 114657.32| "avgVolume": 1662.0| "maxHigh": 116828.93| "minLow": 112815.68| "priceRange": 4013.25| "volatility": 0.66| "numCandles": 11}
BTC/USDT,2025-08-05 20:00:00,114129.75000,116982.99375,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 114129.75| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1043.9696124919456| "volatility_pct": 0.9147217202280261},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 115147.15| "avgVolume": 1860.0| "maxHigh": 117520.0| "minLow": 113304.0| "priceRange": 4216.0| "volatility": 0.63| "numCandles": 12}
BTC/USDT,2025-08-06 04:00:00,114227.91000,117083.60775,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 114227.91| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1025.0472679139739| "volatility_pct": 0.8973702380740171},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 115412.61| "avgVolume": 2036.0| "maxHigh": 117520.0| "minLow": 113355.13| "priceRange": 4164.87| "volatility": 0.63| "numCandles": 10}
BTC/USDT,2025-08-14 20:00:00,118295.09000,122506.18658,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 118295.09| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1446.167954434372| "volatility_pct": 1.2225088585116863},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 118632.0| "avgVolume": 2004.0| "maxHigh": 119077.71| "minLow": 117302.33| "priceRange": 1775.38| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-17 00:00:00,117684.95000,114742.82625,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 117684.95| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 990.6735001070138| "volatility_pct": 0.8418013519205418},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 116965.83| "avgVolume": 1992.0| "maxHigh": 118575.0| "minLow": 114640.14| "priceRange": 3934.86| "volatility": 0.66| "numCandles": 9}
BTC/USDT,2025-08-18 04:00:00,114911.82667,109166.23533,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 114911.82666666669| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 993.3748539335578| "volatility_pct": 0.8644670289813724},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 113938.9| "avgVolume": 2947.0| "maxHigh": 117429.05| "minLow": 108666.66| "priceRange": 8762.39| "volatility": 0.82| "numCandles": 48}
BTC/USDT,2025-08-18 08:00:00,114911.82667,109166.23533,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 114911.82666666669| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 976.8745072240176| "volatility_pct": 0.8501078919036857},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 113911.95| "avgVolume": 2937.0| "maxHigh": 117429.05| "minLow": 108666.66| "priceRange": 8762.39| "volatility": 0.83| "numCandles": 47}
BTC/USDT,2025-08-18 12:00:00,114911.82667,109166.23533,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 114911.82666666669| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1004.3813281365879| "volatility_pct": 0.8740452199494415},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 113889.44| "avgVolume": 2940.0| "maxHigh": 117429.05| "minLow": 108666.66| "priceRange": 8762.39| "volatility": 0.82| "numCandles": 46}
BTC/USDT,2025-08-18 16:00:00,116313.99000,117845.65954,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 116313.99| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1002.7212332696887| "volatility_pct": 0.8620813655087309},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 116270.52| "avgVolume": 1472.0| "maxHigh": 116980.0| "minLow": 115818.86| "priceRange": 1161.14| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-19 04:00:00,114978.14000,117845.65954,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 114978.14| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1072.77814485915| "volatility_pct": 0.9330279171842143},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 115243.42| "avgVolume": 1985.0| "maxHigh": 115650.0| "minLow": 114366.0| "priceRange": 1284.0| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-19 08:00:00,115508.71000,117845.65954,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 115508.71| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1056.5797059406393| "volatility_pct": 0.9147186441097293},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 114647.55| "avgVolume": 3383.0| "maxHigh": 115875.84| "minLow": 113587.68| "priceRange": 2288.16| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-21 20:00:00,112500.00000,115516.13018,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 112500.0| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1031.2276848490942| "volatility_pct": 0.9166468309769726},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 112714.62| "avgVolume": 1356.0| "maxHigh": 113525.0| "minLow": 112067.46| "priceRange": 1457.54| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-24 16:00:00,110736.01667,113206.01667,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 110736.01666666666| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1185.4308551572974| "volatility_pct": 1.070501622544033},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 113046.8| "avgVolume": 6289.0| "maxHigh": 114917.1| "minLow": 110680.0| "priceRange": 4237.1| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-24 20:00:00,113493.59000,110656.25025,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 113493.59| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1247.9086512174902| "volatility_pct": 1.0995410852872751},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 112267.52| "avgVolume": 3863.0| "maxHigh": 113692.97| "minLow": 110588.0| "priceRange": 3104.97| "volatility": 0.88| "numCandles": 5}
BTC/USDT,2025-08-25 12:00:00,112200.64000,115359.02509,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 112200.64| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1326.7345993185847| "volatility_pct": 1.1824661600135122},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 111458.38| "avgVolume": 3851.0| "maxHigh": 112937.26| "minLow": 110588.0| "priceRange": 2349.26| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-08-29 08:00:00,110098.81000,107346.33975,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 110098.81| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1247.2955027352841| "volatility_pct": 1.1328873606674623},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 108702.19| "avgVolume": 2361.0| "maxHigh": 111517.07| "minLow": 107255.0| "priceRange": 4262.07| "volatility": 0.64| "numCandles": 18}
BTC/USDT,2025-08-29 20:00:00,108377.40000,111086.83500,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 108377.4| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1346.0466506958533| "volatility_pct": 1.2419993935044145},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 109003.62| "avgVolume": 2331.0| "maxHigh": 111771.52| "minLow": 107255.0| "priceRange": 4516.52| "volatility": 0.56| "numCandles": 23}
BTC/USDT,2025-08-31 12:00:00,108818.69000,111181.92685,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 108818.69| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 969.9409635289283| "volatility_pct": 0.8913367396068895},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 108874.34| "avgVolume": 1837.0| "maxHigh": 109237.51| "minLow": 108191.29| "priceRange": 1046.22| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-09-01 04:00:00,109432.99000,110679.16457,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 109432.99| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1059.0325788564592| "volatility_pct": 0.9677452648021947},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 109107.94| "avgVolume": 3008.0| "maxHigh": 109912.4| "minLow": 107255.0| "priceRange": 2657.4| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-09-01 20:00:00,109237.42000,110679.16457,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 109237.42| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1148.7329121907346| "volatility_pct": 1.0515928627669298},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 109779.8| "avgVolume": 3089.0| "maxHigh": 110623.97| "minLow": 107459.49| "priceRange": 3164.48| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2025-09-02 12:00:00,110829.17000,116515.54018,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 110829.17| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1308.550810992285| "volatility_pct": 1.1806916996601933},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 113909.2| "avgVolume": 1944.0| "maxHigh": 117900.0| "minLow": 108393.39| "priceRange": 9506.61| "volatility": 0.5| "numCandles": 118}
BTC/USDT,2025-09-04 16:00:00,109799.99000,112544.98975,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 109799.99| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1112.7962379997425| "volatility_pct": 1.0134757188955503},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 111199.24| "avgVolume": 2316.0| "maxHigh": 112999.0| "minLow": 109363.26| "priceRange": 3635.74| "volatility": 0.48| "numCandles": 4}
BTC/USDT,2025-09-07 00:00:00,110629.15000,113394.87875,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 110629.15| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 981.8721650992183| "volatility_pct": 0.8875347637573083},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 111758.92| "avgVolume": 2091.0| "maxHigh": 114313.13| "minLow": 110180.0| "priceRange": 4133.13| "volatility": 0.61| "numCandles": 22}
BTC/USDT,2025-09-09 16:00:00,111301.53000,114084.06825,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 111301.53| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 949.5887815200545| "volatility_pct": 0.8531677700387896},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 112183.57| "avgVolume": 2871.0| "maxHigh": 114313.13| "minLow": 110788.0| "priceRange": 3525.13| "volatility": 0.67| "numCandles": 6}
BTC/USDT,2025-09-19 20:00:00,115632.38000,112741.57050,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 115632.38| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 877.9235360217227| "volatility_pct": 0.759236760517878},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 115387.8| "avgVolume": 1358.0| "maxHigh": 116121.81| "minLow": 111800.0| "priceRange": 4321.81| "volatility": 0.53| "numCandles": 15}
BTC/USDT,2025-09-21 04:00:00,115815.97000,112920.57075,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 115815.97| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 642.7964688857334| "volatility_pct": 0.5550153997637228},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 114976.18| "avgVolume": 1995.0| "maxHigh": 115819.06| "minLow": 111800.0| "priceRange": 4019.06| "volatility": 0.7| "numCandles": 7}
BTC/USDT,2025-09-22 00:00:00,114150.99667,117575.52657,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 114150.99666666666| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 625.0831413845239| "volatility_pct": 0.5475932402148311},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 111944.96| "avgVolume": 2385.0| "maxHigh": 117649.99| "minLow": 108620.07| "priceRange": 9029.92| "volatility": 0.67| "numCandles": 58}
BTC/USDT,2025-09-22 04:00:00,114150.99667,117575.52657,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 114150.99666666666| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 783.9986312856288| "volatility_pct": 0.6868083978057503},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 111897.51| "avgVolume": 2373.0| "maxHigh": 117649.99| "minLow": 108620.07| "priceRange": 9029.92| "volatility": 0.62| "numCandles": 57}
BTC/USDT,2025-09-22 08:00:00,114150.99667,117575.52657,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 114150.99666666666| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 785.3201576223696| "volatility_pct": 0.6879660980232962},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 111886.39| "avgVolume": 2285.0| "maxHigh": 117649.99| "minLow": 108620.07| "priceRange": 9029.92| "volatility": 0.62| "numCandles": 56}
